Date,Time,Produced,Demand,Depriciation
১৮-১২-২০২০,০৮:০০:০০,৫৮০৩,৫৮০৩,০.০০
১৮-১২-২০২০,০৭:০০:০০,৫৫১৪,৫৫১৪,০.০০
১৮-১২-২০২০,০৬:০০:০০,৫৫২৬,৫৫২৬,০.০০
১৮-১২-২০২০,০৫:০০:০০,৫৪০৫,৫৪০৫,০.০০
১৮-১২-২০২০,০৪:০০:০০,৫৪৮০,৫৪৮০,০.০০
১৮-১২-২০২০,০৩:০০:০০,৫৬৩৯,৫৬৩৯,০.০০
১৮-১২-২০২০,০২:০০:০০,৫৮০০,৫৮০০,০.০০
১৮-১২-২০২০,০১:০০:০০,৬২২৬,৬২২৬,০.০০
১৭-১২-২০২০,২৪:০০:০০,৬৬৬৭,৬৬৬৭,০.০০
১৭-১২-২০২০,২৩:০০:০০,৭১৬৮,৭১৬৮,০.০০
১৭-১২-২০২০,২২:০০:০০,৭৫৯০,৭৫৯০,০.০০
১৭-১২-২০২০,২১:০০:০০,৮১৬১,৮১৬১,০.০০
১৭-১২-২০২০,২০:০০:০০,৮৪৮৬,৮৪৮৬,০.০০
১৭-১২-২০২০,১৯:৩০:০০,৮৫৪৬,৮৫৪৬,০.০০
১৭-১২-২০২০,১৯:০০:০০,৮৪৮৬,৮৪৮৬,০.০০
১৭-১২-২০২০,১৮:০০:০০,৮২৮৮,৮২৮৮,০.০০
১৭-১২-২০২০,১৭:০০:০০,৬৯৭৫,৬৯৭৫,০.০০
১৭-১২-২০২০,১৬:০০:০০,৬৫৯০,৬৫৯০,০.০০
১৭-১২-২০২০,১৫:০০:০০,৬৫০৪,৬৫০৪,০.০০
১৭-১২-২০২০,১৪:০০:০০,৬৮১৩,৬৮১৩,০.০০
১৭-১২-২০২০,১৩:০০:০০,৬৯৭৭,৬৯৭৭,০.০০
১৭-১২-২০২০,১২:০০:০০,৬৮৭৭,৬৮৭৭,০.০০
২৭-১২-২০২০,১৬:০০:০০,৬৬৬৫,৬৬৬৫,০.০০
২৭-১২-২০২০,১৫:০০:০০,৬৮৬৫,৬৮৬৫,০.০০
২৭-১২-২০২০,১৪:০০:০০,৭১৫৬,৭১৫৬,০.০০
২৭-১২-২০২০,১৩:০০:০০,৭৪০২,৭৪০২,০.০০
২৭-১২-২০২০,১২:০০:০০,৭২৩১,৭২৩১,০.০০
২৭-১২-২০২০,১১:০০:০০,৭০৪১,৭০৪১,০.০০
২৭-১২-২০২০,১০:০০:০০,৬৯৬৬,৬৯৬৬,০.০০
২৭-১২-২০২০,০৯:০০:০০,৬৯৪৯,৬৯৪৯,০.০০
২৭-১২-২০২০,০৮:০০:০০,৬৫৭১,৬৫৭১,০.০০
২৭-১২-২০২০,০৭:০০:০০,৬০৩৭,৬০৩৭,০.০০
২৭-১২-২০২০,০৬:০০:০০,৫৭২৪,৫৭২৪,০.০০
২৭-১২-২০২০,০৫:০০:০০,৫৫৪৫,৫৫৪৫,০.০০
২৭-১২-২০২০,০৪:০০:০০,৫৫৯৪,৫৫৯৪,০.০০
২৭-১২-২০২০,০৩:০০:০০,৫৬৯৯,৫৬৯৯,০.০০
২৭-১২-২০২০,০২:০০:০০,৫৯৩৮,৫৯৩৮,০.০০
২৭-১২-২০২০,০১:০০:০০,৬২৫৯,৬২৫৯,০.০০
২৬-১২-২০২০,২৪:০০:০০,৬৬৫৬,৬৬৫৬,০.০০
২৬-১২-২০২০,২৩:০০:০০,৭১১৯,৭১১৯,০.০০
২৬-১২-২০২০,২২:০০:০০,৭৭২৯,৭৭২৯,০.০০
২৬-১২-২০২০,২১:০০:০০,৮৩৯৭,৮৩৯৭,০.০০
২৬-১২-২০২০,২০:০০:০০,৮৬৩২,৮৬৩২,০.০০
২৬-১২-২০২০,১৯:৩০:০০,৮৭৭৫,৮৭৭৫,০.০০
২৬-১২-২০২০,১৯:০০:০০,৮৭৫৪,৮৭৫৪,০.০০
২৬-১২-২০২০,১৮:০০:০০,৮৪১১,৮৪১১,০.০০
২৬-১২-২০২০,১৭:০০:০০,৬৭৪২,৬৭৪২,০.০০
২৬-১২-২০২০,১৬:০০:০০,৬৪১২,৬৪১২,০.০০
২৬-১২-২০২০,১৫:০০:০০,৬৩৯২,৬৩৯২,০.০০
২৬-১২-২০২০,১৪:০০:০০,৬৩৪০,৬৩৪০,০.০০
২৬-১২-২০২০,১৩:০০:০০,৬৪৭১,৬৪৭১,০.০০
২৬-১২-২০২০,১২:০০:০০,৬৩০৫,৬৩০৫,০.০০
২৬-১২-২০২০,১১:০০:০০,৬১২৫,৬১২৫,০.০০
২৬-১২-২০২০,১০:০০:০০,৫৯৭৮,৫৯৭৮,০.০০
২৬-১২-২০২০,০৯:০০:০০,৬১৯৩,৬১৯৩,০.০০
২৬-১২-২০২০,০৮:০০:০০,৬১১৪,৬১১৪,০.০০
২৬-১২-২০২০,০৭:০০:০০,৫৮০৬,৫৮০৬,০.০০
২৬-১২-২০২০,০৬:০০:০০,৫৩৮৩,৫৩৮৩,০.০০
২৬-১২-২০২০,০৫:০০:০০,৫০৮১,৫০৮১,০.০০
২৬-১২-২০২০,০৪:০০:০০,৫১০৪,৫১০৪,০.০০
২৬-১২-২০২০,০৩:০০:০০,৪৮০১,৪৮০১,০.০০
২৬-১২-২০২০,০২:০০:০০,৫৩১৪,৫৩১৪,০.০০
২৬-১২-২০২০,০১:০০:০০,৫৬৭২,৫৬৭২,০.০০
২৫-১২-২০২০,২৪:০০:০০,৬২১৫,৬২১৫,০.০০
২৫-১২-২০২০,২৩:০০:০০,৬৬৬১,৬৬৬১,০.০০
২৫-১২-২০২০,২২:০০:০০,৬৯৮৯,৬৯৮৯,০.০০
২৫-১২-২০২০,২১:০০:০০,৭৬৬৫,৭৬৬৫,০.০০
২৫-১২-২০২০,২০:০০:০০,৭৮১৫,৭৮১৫,০.০০
২৫-১২-২০২০,১৯:৩০:০০,৭৭৯৯,৭৭৯৯,০.০০
২৫-১২-২০২০,১৯:০০:০০,৭৭৬৭,৭৭৬৭,০.০০
২৫-১২-২০২০,১৮:০০:০০,৭১০৪,৭১০৪,০.০০
২৫-১২-২০২০,১৭:০০:০০,৫৭৭৩,৫৭৭৩,০.০০
২৫-১২-২০২০,১৬:০০:০০,৫৬৯৫,৫৬৯৫,০.০০
২৫-১২-২০২০,১৫:০০:০০,৫৬২৮,৫৬২৮,০.০০
২৫-১২-২০২০,১৪:০০:০০,৫৭৬৫,৫৭৬৫,০.০০
২৫-১২-২০২০,১৩:০০:০০,৬৫৯৪,৬৫৯৪,০.০০
২৫-১২-২০২০,১২:০০:০০,৬২৪৮,৬২৪৮,০.০০
২৫-১২-২০২০,১১:০০:০০,৫৯৮৫,৫৯৮৫,০.০০
২৫-১২-২০২০,১০:০০:০০,৫৯৩৩,৫৯৩৩,০.০০
২৫-১২-২০২০,০৯:০০:০০,৬০৫১,৬০৫১,০.০০
২৫-১২-২০২০,০৮:০০:০০,৬০৭০,৬০৭০,০.০০
২৫-১২-২০২০,০৭:০০:০০,৫৭২৯,৫৭২৯,০.০০
২৫-১২-২০২০,০৬:০০:০০,৫৭২৬,৫৭২৬,০.০০
২৫-১২-২০২০,০৫:০০:০০,৫৬১৪,৫৬১৪,০.০০
২৫-১২-২০২০,০৪:০০:০০,৫৬২৩,৫৬২৩,০.০০
২৫-১২-২০২০,০৩:০০:০০,৫৭৯৫,৫৭৯৫,০.০০
২৫-১২-২০২০,০২:০০:০০,৫৮২৫,৫৮২৫,০.০০
২৫-১২-২০২০,০১:০০:০০,৬১৯৯,৬১৯৯,০.০০
২৪-১২-২০২০,২৪:০০:০০,৬৯২৫,৬৯২৫,০.০০
২৪-১২-২০২০,২৩:০০:০০,৭৩২৯,৭৩২৯,০.০০
২৪-১২-২০২০,২২:০০:০০,৭৯০৬,৭৯০৬,০.০০
২৪-১২-২০২০,২১:০০:০০,৮৫০২,৮৫০২,০.০০
২৪-১২-২০২০,২০:০০:০০,৮৭১২,৮৭১২,০.০০
২৪-১২-২০২০,১৯:৩০:০০,৮৭৮৬,৮৭৮৬,০.০০
২৪-১২-২০২০,১৯:০০:০০,৮৮৩৮,৮৮৩৮,০.০০
২৪-১২-২০২০,১৮:০০:০০,৮৫০১,৮৫০১,০.০০
২৪-১২-২০২০,১৭:০০:০০,৭১৫২,৭১৫২,০.০০
২৪-১২-২০২০,১৬:০০:০০,৬৮৪৩,৬৮৪৩,০.০০
২৪-১২-২০২০,১৫:০০:০০,৬৮৫১,৬৮৫১,০.০০
২৪-১২-২০২০,১৪:০০:০০,৬৯৩৬,৬৯৩৬,০.০০
২৪-১২-২০২০,১৩:০০:০০,৭২১৪,৭২১৪,০.০০
২৪-১২-২০২০,১২:০০:০০,৭১২৯,৭১২৯,০.০০
২৪-১২-২০২০,১১:০০:০০,৬৮৯০,৬৮৯০,০.০০
২৪-১২-২০২০,১০:০০:০০,৬৯২৮,৬৯২৮,০.০০
২৪-১২-২০২০,০৯:০০:০০,৬৮৯৬,৬৮৯৬,০.০০
২৪-১২-২০২০,০৮:০০:০০,৬৬৪৮,৬৬৪৮,০.০০
২৪-১২-২০২০,০৭:০০:০০,৬১০৩,৬১০৩,০.০০
২৪-১২-২০২০,০৬:০০:০০,৫৬৬২,৫৬৬২,০.০০
২৪-১২-২০২০,০৫:০০:০০,৫৫১০,৫৫১০,০.০০
২৪-১২-২০২০,০৪:০০:০০,৫৫৯৩,৫৫৯৩,০.০০
২৪-১২-২০২০,০৩:০০:০০,৫৭১,৫৭১১,৫১৪০.০০
২৪-১২-২০২০,০২:০০:০০,৫৯৫৮,৫৯৫৮,০.০০
২৪-১২-২০২০,০১:০০:০০,৬২১১,৬২১১,০.০০
২৩-১২-২০২০,২৪:০০:০০,৬৭৯৮,৬৭৯৮,০.০০
২৩-১২-২০২০,২৩:০০:০০,৭১৯২,৭১৯২,০.০০
২৩-১২-২০২০,২২:০০:০০,৭৯৫০,৭৯৫০,০.০০
২৩-১২-২০২০,২১:০০:০০,৮৬০০,৮৬০০,০.০০
২৩-১২-২০২০,২০:০০:০০,৮৮০৬,৮৮০৬,০.০০
২৩-১২-২০২০,১৯:৩০:০০,৮৯৫০,৮৯৫০,০.০০
২৩-১২-২০২০,১৯:০০:০০,৮৯১২,৮৯১২,০.০০
২৩-১২-২০২০,১৮:০০:০০,৮৫৬২,৮৫৬২,০.০০
২৩-১২-২০২০,১৭:০০:০০,৬৯৪৫,৬৯৪৫,০.০০
২৩-১২-২০২০,১৬:০০:০০,৬৭২০,৬৭২০,০.০০
২৩-১২-২০২০,১৫:০০:০০,৬৫৭৭,৬৫৭৭,০.০০
২৩-১২-২০২০,১৪:০০:০০,৬৮৫৯,৬৮৫৯,০.০০
২৩-১২-২০২০,১৩:০০:০০,৭১৪১,৭১৪১,০.০০
২৩-১২-২০২০,১২:০০:০০,৬৯৩০,৬৯৩০,০.০০
২৩-১২-২০২০,১১:০০:০০,৬৭৮০,৬৭৮০,০.০০
২৩-১২-২০২০,১০:০০:০০,৬৭৭৩,৬৭৭৩,০.০০
২৩-১২-২০২০,০৯:০০:০০,৬৮৭২,৬৮৭২,০.০০
২৩-১২-২০২০,০৮:০০:০০,৬৫৯৩,৬৫৯৩,০.০০
২৩-১২-২০২০,০৭:০০:০০,৬১৯১,৬১৯১,০.০০
২৩-১২-২০২০,০৬:০০:০০,৫৮১৮,৫৮১৮,০.০০
২৩-১২-২০২০,০৫:০০:০০,৫৫৫৫,৫৫৫৫,০.০০
২৩-১২-২০২০,০৪:০০:০০,৫৬২৮,৫৬২৮,০.০০
২৩-১২-২০২০,০৩:০০:০০,৫৮১৪,৫৮১৪,০.০০
২৩-১২-২০২০,০২:০০:০০,৫৯৩১,৫৯৩১,০.০০
২৩-১২-২০২০,০১:০০:০০,৬২৮৮,৬২৮৮,০.০০
২২-১২-২০২০,২৪:০০:০০,৬৭২২,৬৭২২,০.০০
২২-১২-২০২০,২৩:০০:০০,৭৩১৪,৭৩১৪,০.০০
২২-১২-২০২০,২২:০০:০০,৭৮৪৩,৭৮৪৩,০.০০
২২-১২-২০২০,২১:০০:০০,৮৪২৭,৮৪২৭,০.০০
২২-১২-২০২০,২০:০০:০০,৮৭৩১,৮৭৩১,০.০০
২২-১২-২০২০,১৯:৩০:০০,৮৭৭২,৮৭৭২,০.০০
২২-১২-২০২০,১৯:০০:০০,৮৮৬০,৮৮৬০,০.০০
২২-১২-২০২০,১৮:০০:০০,৮৬৫৯,৮৬৫৯,০.০০
২২-১২-২০২০,১৭:০০:০০,৭১২৫,৭১২৫,০.০০
২২-১২-২০২০,১৬:০০:০০,৬৮০৪,৬৮০৪,০.০০
২২-১২-২০২০,১৫:০০:০০,৬৭৯৫,৬৭৯৫,০.০০
২২-১২-২০২০,১৪:০০:০০,৬৯৯৪,৬৯৯৪,০.০০
২২-১২-২০২০,১৩:০০:০০,৭১৭৭,৭১৭৭,০.০০
২২-১২-২০২০,১২:০০:০০,৭০৮৯,৭০৮৯,০.০০
২২-১২-২০২০,১১:০০:০০,৬৮০৭,৬৮০৭,০.০০
২২-১২-২০২০,১০:০০:০০,৬৮১১,৬৮১১,০.০০
২২-১২-২০২০,০৯:০০:০০,৬৯০৯,৬৯০৯,০.০০
২২-১২-২০২০,০৮:০০:০০,৬৬৬৪,৬৬৬৪,০.০০
২২-১২-২০২০,০৭:০০:০০,৬০২২,৬০২২,০.০০
২২-১২-২০২০,০৬:০০:০০,৫৭৯৯,৫৭৯৯,০.০০
২২-১২-২০২০,০৫:০০:০০,৫৫৫৬,৫৫৬,-৫০০০.০০
২২-১২-২০২০,০৪:০০:০০,৫৫০৫,৫৫০৫,০.০০
২২-১২-২০২০,০৩:০০:০০,৫৬৭৭,৫৬৭৭,০.০০
২২-১২-২০২০,০২:০০:০০,৫৮২১,৫৮২১,০.০০
২২-১২-২০২০,০১:০০:০০,৬২১৯,৬২১৯,০.০০
২১-১২-২০২০,২৪:০০:০০,৬৭৩১,৬৭৩১,০.০০
২১-১২-২০২০,২৩:০০:০০,৭২২৯,৭২২৯,০.০০
২১-১২-২০২০,২২:০০:০০,৭৭২২,৭৭২২,০.০০
২১-১২-২০২০,২১:০০:০০,৮৪৩৮,৮৪৩৮,০.০০
২১-১২-২০২০,২০:০০:০০,৮৭২৮,৮৭২৮,০.০০
২১-১২-২০২০,১৯:৩০:০০,৮৮৬২,৮৮৬২,০.০০
২১-১২-২০২০,১৯:০০:০০,৮৮৩৭,৮৮৩৭,০.০০
২১-১২-২০২০,১৮:০০:০০,৮৬৪৫,৮৬৪৫,০.০০
২১-১২-২০২০,১৭:০০:০০,৬৯৯৮,৬৯৯৮,০.০০
২১-১২-২০২০,১৬:০০:০০,৬৭১১,৬৭১১,০.০০
২১-১২-২০২০,১৫:০০:০০,৬৪০৯,৬৪০৯,০.০০
২১-১২-২০২০,১৪:০০:০০,৭১১১,৭১১১,০.০০
২১-১২-২০২০,১৩:০০:০০,৭২৬৩,৭২৬৩,০.০০
২১-১২-২০২০,১২:০০:০০,৭১০৮,৭১০৮,০.০০
২১-১২-২০২০,১১:০০:০০,৬৮৯১,৬৮৯১,০.০০
২১-১২-২০২০,১০:০০:০০,৬৮৭৮,৬৮৭৮,০.০০
২১-১২-২০২০,০৯:০০:০০,৬৭৯৮,৬৭৯৮,০.০০
২১-১২-২০২০,০৮:০০:০০,৬৪৯৮,৬৪৯৮,০.০০
২১-১২-২০২০,০৭:০০:০০,৬০৫১,৬০৫১,০.০০
২১-১২-২০২০,০৬:০০:০০,৫৬৯৭,৫৬৯৭,০.০০
২১-১২-২০২০,০৫:০০:০০,৫৫৫৮,৫৫৫৮,০.০০
২১-১২-২০২০,০৪:০০:০০,৫৫৮৮,৫৫৮৮,০.০০
২১-১২-২০২০,০৩:০০:০০,৫৭৪২,৫৭৪২,০.০০
২১-১২-২০২০,০২:০০:০০,৫৮৮৫,৫৮৮৫,০.০০
২১-১২-২০২০,০১:০০:০০,৬১৭৫,৬১৭৫,০.০০
২০-১২-২০২০,২৪:০০:০০,৬৬৩১,৬৬৩১,০.০০
২০-১২-২০২০,২৩:০০:০০,৭০৯৩,৭০৯৩,০.০০
২০-১২-২০২০,২২:০০:০০,৭৭৫০,৭৭৫০,০.০০
২০-১২-২০২০,২১:০০:০০,৮৩২২,৮৩২২,০.০০
২০-১২-২০২০,২০:০০:০০,৮৬৩৪,৮৬৩৪,০.০০
২০-১২-২০২০,১৯:৩০:০০,৮৭৬৩,৮৭৬৩,০.০০
২০-১২-২০২০,১৯:০০:০০,৮৭২৫,৮৭২৫,০.০০
২০-১২-২০২০,১৮:০০:০০,৮৩৬১,৮৩৬১,০.০০
২০-১২-২০২০,১৭:০০:০০,৬৯৯৪,৬৯৯৪,০.০০
২০-১২-২০২০,১৬:০০:০০,৬৬৭৩,৬৬৭৩,০.০০
২০-১২-২০২০,১৫:০০:০০,৬৮২৭,৬৮২৭,০.০০
২০-১২-২০২০,১৪:০০:০০,৭০৯৬,৭০৯৬,০.০০
২০-১২-২০২০,১৩:০০:০০,৭৪৬১,৭৪৬১,০.০০
২০-১২-২০২০,১২:০০:০০,৭২৫১,৭২৫১,০.০০
২০-১২-২০২০,১১:০০:০০,৬৯৮৯,৬৯৮৯,০.০০
২০-১২-২০২০,১০:০০:০০,৬৮৭৪,৬৮৭৪,০.০০
২০-১২-২০২০,০৯:০০:০০,৬৮৫৫,৬৮৫৫,০.০০
২০-১২-২০২০,০৮:০০:০০,৬৪৫৭,৬৪৫৭,০.০০
২০-১২-২০২০,০৭:০০:০০,৬০১৮,৬০১৮,০.০০
২০-১২-২০২০,০৬:০০:০০,৫৭১৭,৫৭১৭,০.০০
২০-১২-২০২০,০৫:০০:০০,৫৩৩৫,৫৩৩৫,০.০০
২০-১২-২০২০,০৪:০০:০০,৫৪৩৬,৫৪৩৬,০.০০
২০-১২-২০২০,০৩:০০:০০,৫৬৩০,৫৬৩০,০.০০
২০-১২-২০২০,০২:০০:০০,৫৭৩১,৫৭৩১,০.০০
২০-১২-২০২০,০১:০০:০০,৬০৯১,৬০৯১,০.০০
১৯-১২-২০২০,২৪:০০:০০,৬৫২৮,৬৫২৮,০.০০
১৯-১২-২০২০,২৩:০০:০০,৬৯২৭,৬৯২৭,০.০০
১৯-১২-২০২০,২২:০০:০০,৭৫৮৩,৭৫৮৩,০.০০
১৯-১২-২০২০,২১:০০:০০,৮২৯৪,৮২৯৪,০.০০
১৯-১২-২০২০,২০:০০:০০,৮২২০,৮২২০,০.০০
১৯-১২-২০২০,১৯:৩০:০০,৮৬০২,৮৬০২,০.০০
১৯-১২-২০২০,১৯:০০:০০,৮৫৬৯,৮৫৬৯,০.০০
১৯-১২-২০২০,১৮:০০:০০,৮২০৫,৮২০৫,০.০০
১৯-১২-২০২০,১৭:০০:০০,৬৫১৭,৬৫১৭,০.০০
১৯-১২-২০২০,১৬:০০:০০,৬১৭৩,৬১৭৩,০.০০
১৯-১২-২০২০,১৫:০০:০০,৬১০৬,৬১০৬,০.০০
১৯-১২-২০২০,১৪:০০:০০,৬১৯৭,৬১৯৭,০.০০
১৯-১২-২০২০,১৩:০০:০০,৬৪৩৮,৬৪৩৮,০.০০
০৭-১২-২০২০,০৬:০০:০০,৫৮৭৩,৫৮৭৩,০.০০
০৭-১২-২০২০,০৫:০০:০০,৫৬৪৬,৫৬৪৬,০.০০
০৭-১২-২০২০,০৪:০০:০০,৫৫৯৩,৫৫৯৩,০.০০
০৭-১২-২০২০,০৩:০০:০০,৫৮০৮,৫৮০৮,০.০০
০৭-১২-২০২০,০২:০০:০০,৬১১৫,৬১১৫,০.০০
০৭-১২-২০২০,০১:০০:০০,৬৪৫০,৬৪৫০,০.০০
০৬-১২-২০২০,১৯:৩০:০০,৮৮৮৫,৮৮৮৫,০.০০
০৬-১২-২০২০,২৪:০০:০০,৬৯৬৮,৬৯৬৮,০.০০
০৬-১২-২০২০,২৩:০০:০০,৭৩১৬,৭৩১৬,০.০০
০৬-১২-২০২০,২২:০০:০০,৭৮৭১,৭৮৭১,০.০০
০৬-১২-২০২০,২১:০০:০০,৮৫৮২,৮৫৮২,০.০০
০৬-১২-২০২০,২০:০০:০০,৮৮০৫,৮৮০৫,০.০০
০৬-১২-২০২০,১৯:০০:০০,৮৯৯৬,৮৯৯৬,০.০০
০৬-১২-২০২০,১৮:০০:০০,৮৭৯৯,৮৭৯৯,০.০০
০৬-১২-২০২০,১৭:০০:০০,৭৫৫৫,৭৫৫৫,০.০০
০৬-১২-২০২০,১৬:০০:০০,৭০৭৫,৭০৭৫,০.০০
০৬-১২-২০২০,১৫:০০:০০,৭১৫১,৭১৫১,০.০০
০৬-১২-২০২০,১৪:০০:০০,৭১৫৬,৭১৫৬,০.০০
০৬-১২-২০২০,১৩:০০:০০,৭৫৫৩,৭৫৫৩,০.০০
০৬-১২-২০২০,১২:০০:০০,৭৩৩১,৭৩৩১,০.০০
০৬-১২-২০২০,১১:০০:০০,৭১৪৮,৭১৪৮,০.০০
০৬-১২-২০২০,১০:০০:০০,৭০১৩,৭০১৩,০.০০
০৬-১২-২০২০,০৯:০০:০০,৭০৮২,৭০৮২,০.০০
০৬-১২-২০২০,০৮:০০:০০,৬৬৩৫,৬৬৩৫,০.০০
০৬-১২-২০২০,০৭:০০:০০,৬১৪৭,৬১৪৭,০.০০
০৬-১২-২০২০,০৬:০০:০০,৫৯০৮,৫৯০৮,০.০০
০৬-১২-২০২০,০৫:০০:০০,৫৬২২,৫৬২২,০.০০
০৬-১২-২০২০,০৪:০০:০০,৫৭৮৬,৫৭৮৬,০.০০
০৬-১২-২০২০,০৩:০০:০০,৫৯৪৪,৫৯৪৪,০.০০
০৬-১২-২০২০,০২:০০:০০,৬১৭২,৬১৭২,০.০০
০৬-১২-২০২০,০১:০০:০০,৬৫০১,৬৫০১,০.০০
০৫-১২-২০২০,২৪:০০:০০,৬৮৮৯,৬৮৮৯,০.০০
০৫-১২-২০২০,২৩:০০:০০,৭৩৭১,৭৩৭১,০.০০
০৫-১২-২০২০,২২:০০:০০,৭৮৯৮,৭৮৯৮,০.০০
০৫-১২-২০২০,২১:০০:০০,৮৫১১,৮৫১১,০.০০
০৫-১২-২০২০,২০:০০:০০,৮৮২১,৮৮২১,০.০০
০৫-১২-২০২০,১৯:৩০:০০,৮৯৩৬,৮৯৩৬,০.০০
০৫-১২-২০২০,১৯:০০:০০,৯০৯৮,৯০৯৮,০.০০
০৫-১২-২০২০,১৮:০০:০০,৮৬১০,৮৬১০,০.০০
০৫-১২-২০২০,১৭:০০:০০,৭১৫৩,৭১৫৩,০.০০
০৫-১২-২০২০,১৬:০০:০০,৬৬৩১,৬৬৩১,০.০০
০৫-১২-২০২০,১৫:০০:০০,৬৭০৭,৬৭০৭,০.০০
০৫-১২-২০২০,১৪:০০:০০,৬৭৮৬,৬৭৮৬,০.০০
০৫-১২-২০২০,১৩:০০:০০,৬৯৫২,৬৯৫২,০.০০
০৫-১২-২০২০,১২:০০:০০,৬৭৬৪,৬৭৬৪,০.০০
০৫-১২-২০২০,১১:০০:০০,৬৫৪১,৬৫৪১,০.০০
০৫-১২-২০২০,১০:০০:০০,৬৩৮৬,৬৩৮৬,০.০০
০৫-১২-২০২০,০৯:০০:০০,৬৫৪৭,৬৫৪৭,০.০০
০৫-১২-২০২০,০৮:০০:০০,৬৩২৭,৬৩২৭,০.০০
০৫-১২-২০২০,০৭:০০:০০,৫৮৬৪,৫৮৬৪,০.০০
০৫-১২-২০২০,০৬:০০:০০,৫৬০২,৫৬০২,০.০০
১৭-১২-২০২০,১১:০০:০০,৬৫১৭,৬৫১৭,০.০০
১৭-১২-২০২০,১০:০০:০০,৬৩১৩,৬৩১৩,০.০০
১৭-১২-২০২০,০৯:০০:০০,৬৪৯২,৬৪৯২,০.০০
১৭-১২-২০২০,০৮:০০:০০,৬১৮৭,৬১৮৭,০.০০
১৭-১২-২০২০,০৭:০০:০০,৫৬৩৪,৫৬৩৪,০.০০
১৭-১২-২০২০,০৬:০০:০০,৪৮৮৩,৪৮৮৩,০.০০
১৭-১২-২০২০,০৫:০০:০০,৪৫৭৫,৪৫৭৫,০.০০
১৭-১২-২০২০,০৪:০০:০০,৪৫৮৩,৪৫৮৩,০.০০
১৭-১২-২০২০,০৩:০০:০০,৪৬৩০,৪৬৩০,০.০০
১৭-১২-২০২০,০২:০০:০০,৪৯৪১,৪৯৪১,০.০০
১৭-১২-২০২০,০১:০০:০০,৫১৬০,৫১৬০,০.০০
১৬-১২-২০২০,২৪:০০:০০,৫৯৭৭,৫৯৭৭,০.০০
১৬-১২-২০২০,২৩:০০:০০,৬৫৮৪,৬৫৮৪,০.০০
১৬-১২-২০২০,২২:০০:০০,৭০৭৬,৭০৭৬,০.০০
১৬-১২-২০২০,২১:০০:০০,৭৫৩৯,৭৫৩৯,০.০০
১৬-১২-২০২০,২০:০০:০০,৭৬৫৭,৭৬৫৭,০.০০
১৬-১২-২০২০,১৯:৩০:০০,৭৬৭৯,৭৬৭৯,০.০০
১৬-১২-২০২০,১৯:০০:০০,৭৬৬৫,৭৬৬৫,০.০০
১৬-১২-২০২০,১৮:০০:০০,৭২৩৩,৭২৩৩,০.০০
১৬-১২-২০২০,১৭:০০:০০,৫৭৭২,৫৭৭২,০.০০
১৬-১২-২০২০,১৬:০০:০০,৫৪৯৪,৫৪৯৪,০.০০
১৬-১২-২০২০,১৫:০০:০০,৫৬৯৫,৫৬৯৫,০.০০
১৬-১২-২০২০,১৪:০০:০০,৬১৭২,৬১৭২,০.০০
১৬-১২-২০২০,১৩:০০:০০,৬৪০২,৬৪০২,০.০০
১৬-১২-২০২০,১২:০০:০০,৬২১১,৬২১১,০.০০
১৬-১২-২০২০,১১:০০:০০,৫৯০২,৫৯০২,০.০০
১৬-১২-২০২০,১০:০০:০০,৫৭২৪,৫৭২৪,০.০০
১৬-১২-২০২০,০৯:০০:০০,৫৮৩৪,৫৮৩৪,০.০০
১৬-১২-২০২০,০৮:০০:০০,৫৯২৪,৫৯২৪,০.০০
১৬-১২-২০২০,০৭:০০:০০,৫৬৩৩,৫৬৩৩,০.০০
১৬-১২-২০২০,০৬:০০:০০,৫৫৪২,৫৫৪২,০.০০
১৬-১২-২০২০,০৫:০০:০০,৫৫৩৭,৫৫৩৭,০.০০
১৬-১২-২০২০,০৪:০০:০০,৫৬৫৬,৫৬৫৬,০.০০
১৬-১২-২০২০,০৩:০০:০০,৫৭৬৪,৫৭৬৪,০.০০
১৬-১২-২০২০,০২:০০:০০,৬০১৬,৬০১৬,০.০০
১৬-১২-২০২০,০১:০০:০০,৬২৬১,৬২৬১,০.০০
১৫-১২-২০২০,২৪:০০:০০,৬৮৪০,৬৮৪০,০.০০
১৫-১২-২০২০,২৩:০০:০০,৭২৪১,৭২৪১,০.০০
১৫-১২-২০২০,২২:০০:০০,৭৮৩২,৭৮৩২,০.০০
১৫-১২-২০২০,২১:০০:০০,৮৪৬৩,৮৪৬৩,০.০০
১৫-১২-২০২০,২০:০০:০০,৮৬৬৮,৮৬৬৮,০.০০
১৫-১২-২০২০,১৯:৩০:০০,৮৭৫৩,৮৭৫৩,০.০০
১৫-১২-২০২০,১৯:০০:০০,৮৮১৬,৮৮১৬,০.০০
১৫-১২-২০২০,১৮:০০:০০,৮৫৪৫,৮৫৪৫,০.০০
১৫-১২-২০২০,১৭:০০:০০,৭১৫০,৭১৫০,০.০০
১৫-১২-২০২০,১৬:০০:০০,৬৮৮৪,৬৮৮৪,০.০০
১৫-১২-২০২০,১৫:০০:০০,৭০৫৬,৭০৫৬,০.০০
১৫-১২-২০২০,১৪:০০:০০,৬৯৮১,৬৯৮১,০.০০
১৫-১২-২০২০,১৩:০০:০০,৭২৯১,৭২৯১,০.০০
