Date,Time,Produced,Demand,Depriciation
01-02-2021,02:00:00,5947,5947,0.00
01-02-2021,01:00:00,6374,6374,0.00
31-01-2021,24:00:00,6901,6901,0.00
31-01-2021,23:00:00,7531,7531,0.00
31-01-2021,22:00:00,8191,8191,0.00
31-01-2021,21:00:00,8672,8672,0.00
31-01-2021,20:00:00,8881,8881,0.00
31-01-2021,19:30:00,9133,9133,0.00
31-01-2021,19:00:00,9188,9188,0.00
31-01-2021,18:00:00,8293,8293,0.00
31-01-2021,17:00:00,7327,7327,0.00
31-01-2021,16:00:00,7273,7273,0.00
31-01-2021,15:00:00,7466,7466,0.00
31-01-2021,14:00:00,7828,7828,0.00
31-01-2021,13:00:00,8125,8125,0.00
31-01-2021,12:00:00,7989,7989,0.00
31-01-2021,11:00:00,7710,7710,0.00
31-01-2021,10:00:00,7626,7626,0.00
31-01-2021,09:00:00,7562,7562,0.00
12-02-2021,14:00:00,6584,6584,0.00
12-02-2021,13:00:00,7414,7414,0.00
12-02-2021,12:00:00,7139,7139,0.00
12-02-2021,11:00:00,6947,6947,0.00
12-02-2021,10:00:00,6903,6903,0.00
12-02-2021,09:00:00,7055,7055,0.00
12-02-2021,08:00:00,6956,6956,0.00
12-02-2021,07:00:00,6379,6379,0.00
12-02-2021,06:00:00,6173,6173,0.00
12-02-2021,05:00:00,6000,6000,0.00
12-02-2021,04:00:00,6113,6113,0.00
12-02-2021,03:00:00,6258,6258,0.00
12-02-2021,02:00:00,6413,6413,0.00
12-02-2021,01:00:00,6707,6707,0.00
11-02-2021,24:00:00,7228,7228,0.00
11-02-2021,23:00:00,7770,7770,0.00
11-02-2021,22:00:00,8298,8298,0.00
11-02-2021,21:00:00,8908,8908,0.00
11-02-2021,20:00:00,9138,9138,0.00
11-02-2021,19:30:00,9230,9230,0.00
11-02-2021,19:00:00,9283,9283,0.00
11-02-2021,18:00:00,8414,8414,0.00
11-02-2021,17:00:00,7662,7662,0.00
11-02-2021,16:00:00,7831,7831,0.00
11-02-2021,15:00:00,7939,7939,0.00
11-02-2021,14:00:00,7990,7990,0.00
11-02-2021,13:00:00,8452,8452,0.00
11-02-2021,12:00:00,8337,8337,0.00
11-02-2021,11:00:00,8112,8112,0.00
11-02-2021,10:00:00,8207,8207,0.00
11-02-2021,09:00:00,7984,7984,0.00
11-02-2021,08:00:00,7584,7584,0.00
11-02-2021,07:00:00,6728,6728,0.00
11-02-2021,06:00:00,6403,6403,0.00
11-02-2021,05:00:00,5993,5993,0.00
11-02-2021,04:00:00,6021,6021,0.00
11-02-2021,03:00:00,6283,6283,0.00
11-02-2021,02:00:00,6475,6475,0.00
11-02-2021,01:00:00,6779,6779,0.00
10-02-2021,24:00:00,7323,7323,0.00
10-02-2021,23:00:00,7789,7789,0.00
10-02-2021,22:00:00,8390,8390,0.00
10-02-2021,21:00:00,9031,9031,0.00
10-02-2021,20:00:00,9168,9168,0.00
10-02-2021,19:30:00,9297,9297,0.00
10-02-2021,19:00:00,9495,9495,0.00
10-02-2021,18:00:00,8401,8401,0.00
10-02-2021,17:00:00,7583,7583,0.00
10-02-2021,16:00:00,7745,7745,0.00
10-02-2021,15:00:00,8001,8001,0.00
10-02-2021,14:00:00,8132,8132,0.00
29-01-2021,07:00:00,6029,6029,0.00
29-01-2021,06:00:00,5964,5964,0.00
29-01-2021,05:00:00,5736,5736,0.00
29-01-2021,04:00:00,5781,5781,0.00
29-01-2021,03:00:00,5933,5933,0.00
29-01-2021,02:00:00,6255,6255,0.00
29-01-2021,01:00:00,6604,6604,0.00
28-01-2021,24:00:00,7139,7139,0.00
28-01-2021,23:00:00,7797,7797,0.00
28-01-2021,22:00:00,8295,8295,0.00
28-01-2021,21:00:00,8813,8813,0.00
28-01-2021,20:00:00,9050,9050,0.00
28-01-2021,19:30:00,9114,9114,0.00
28-01-2021,19:00:00,9240,9240,0.00
28-01-2021,18:00:00,8464,8464,0.00
28-01-2021,17:00:00,7377,7377,0.00
28-01-2021,16:00:00,7390,7390,0.00
28-01-2021,15:00:00,7667,7667,0.00
28-01-2021,14:00:00,7900,7900,0.00
28-01-2021,13:00:00,8075,8075,0.00
28-01-2021,12:00:00,8054,8054,0.00
28-01-2021,11:00:00,7901,7901,0.00
28-01-2021,10:00:00,8012,8012,0.00
28-01-2021,09:00:00,7820,7820,0.00
28-01-2021,08:00:00,7135,7135,0.00
28-01-2021,07:00:00,6475,6475,0.00
28-01-2021,06:00:00,6014,6014,0.00
28-01-2021,05:00:00,5741,5741,0.00
28-01-2021,04:00:00,5829,5829,0.00
28-01-2021,03:00:00,6037,6037,0.00
28-01-2021,02:00:00,6151,6151,0.00
28-01-2021,01:00:00,6489,6489,0.00
27-01-2021,24:00:00,7027,7027,0.00
27-01-2021,23:00:00,7605,7605,0.00
27-01-2021,22:00:00,8208,8208,0.00
27-01-2021,21:00:00,8834,8834,0.00
27-01-2021,20:00:00,9049,9049,0.00
27-01-2021,19:30:00,9144,9144,0.00
27-01-2021,19:00:00,9272,9272,0.00
27-01-2021,18:00:00,8359,8359,0.00
27-01-2021,17:00:00,7306,7306,0.00
27-01-2021,16:00:00,7275,7275,0.00
27-01-2021,15:00:00,7573,7573,0.00
27-01-2021,14:00:00,7630,7630,0.00
27-01-2021,13:00:00,8094,8094,0.00
27-01-2021,12:00:00,7919,7919,0.00
27-01-2021,11:00:00,7672,7672,0.00
27-01-2021,10:00:00,7778,7778,0.00
27-01-2021,09:00:00,7642,7642,0.00
27-01-2021,08:00:00,7142,7142,0.00
27-01-2021,07:00:00,6396,6396,0.00
19-01-2021,02:00:00,6198,6198,0.00
19-01-2021,01:00:00,6536,6536,0.00
18-01-2021,24:00:00,7123,7123,0.00
18-01-2021,23:00:00,7657,7657,0.00
18-01-2021,22:00:00,8398,8398,0.00
18-01-2021,21:00:00,8904,8904,0.00
18-01-2021,20:00:00,9167,9167,0.00
18-01-2021,19:30:00,9280,9280,0.00
18-01-2021,19:00:00,9297,9297,0.00
18-01-2021,18:00:00,8539,8539,0.00
18-01-2021,17:00:00,7493,7493,0.00
18-01-2021,16:00:00,7341,7341,0.00
18-01-2021,15:00:00,7636,7636,0.00
18-01-2021,14:00:00,7785,7785,0.00
18-01-2021,13:00:00,7947,7947,0.00
18-01-2021,12:00:00,7758,7758,0.00
18-01-2021,11:00:00,7704,7704,0.00
18-01-2021,10:00:00,7657,7657,0.00
18-01-2021,09:00:00,7457,7457,0.00
18-01-2021,08:00:00,6835,6835,0.00
18-01-2021,07:00:00,6046,6046,0.00
18-01-2021,06:00:00,5875,5875,0.00
18-01-2021,05:00:00,5746,5746,0.00
18-01-2021,04:00:00,5787,5787,0.00
18-01-2021,03:00:00,5937,5937,0.00
18-01-2021,02:00:00,6107,6107,0.00
18-01-2021,01:00:00,6580,6580,0.00
17-01-2021,24:00:00,7031,7031,0.00
17-01-2021,23:00:00,7758,7758,0.00
17-01-2021,22:00:00,8289,8289,0.00
17-01-2021,21:00:00,8905,8905,0.00
17-01-2021,20:00:00,9171,9171,0.00
17-01-2021,19:30:00,9225,9225,0.00
17-01-2021,19:00:00,9232,9232,0.00
17-01-2021,18:00:00,8636,8636,0.00
17-01-2021,17:00:00,7327,7327,0.00
17-01-2021,16:00:00,7253,7253,0.00
17-01-2021,15:00:00,7465,7465,0.00
17-01-2021,14:00:00,7651,7651,0.00
17-01-2021,13:00:00,7916,7916,0.00
17-01-2021,12:00:00,7797,7797,0.00
17-01-2021,11:00:00,7642,7642,0.00
17-01-2021,10:00:00,7705,7705,0.00
17-01-2021,09:00:00,7570,7570,0.00
17-01-2021,08:00:00,6853,6853,0.00
17-01-2021,07:00:00,6332,6332,0.00
17-01-2021,06:00:00,5859,5859,0.00
17-01-2021,05:00:00,5531,5531,0.00
17-01-2021,04:00:00,5769,5769,0.00
17-01-2021,03:00:00,5885,5885,0.00
17-01-2021,02:00:00,6062,6062,0.00
31-01-2021,08:00:00,7026,7026,0.00
31-01-2021,07:00:00,6331,6331,0.00
31-01-2021,06:00:00,5939,5939,0.00
31-01-2021,05:00:00,5628,5628,0.00
31-01-2021,04:00:00,5647,5647,0.00
31-01-2021,03:00:00,5782,5782,0.00
31-01-2021,02:00:00,6053,6053,0.00
31-01-2021,01:00:00,6332,6332,0.00
30-01-2021,24:00:00,6846,6846,0.00
30-01-2021,23:00:00,7498,7498,0.00
30-01-2021,22:00:00,8143,8143,0.00
30-01-2021,21:00:00,8598,8598,0.00
30-01-2021,20:00:00,9015,9015,0.00
30-01-2021,19:30:00,9075,9075,0.00
30-01-2021,19:00:00,9070,9070,0.00
30-01-2021,18:00:00,8325,8325,0.00
30-01-2021,17:00:00,7100,7100,0.00
30-01-2021,16:00:00,7157,7157,0.00
30-01-2021,15:00:00,7382,7382,0.00
30-01-2021,14:00:00,7521,7521,0.00
30-01-2021,13:00:00,7843,7843,0.00
30-01-2021,12:00:00,7578,7578,0.00
30-01-2021,11:00:00,7329,7329,0.00
30-01-2021,10:00:00,7327,7327,0.00
30-01-2021,09:00:00,7283,7283,0.00
30-01-2021,08:00:00,6715,6715,0.00
30-01-2021,07:00:00,6294,6264,-30.00
30-01-2021,06:00:00,5789,5789,0.00
30-01-2021,05:00:00,5459,5459,0.00
30-01-2021,04:00:00,5529,5529,0.00
30-01-2021,03:00:00,5574,5574,0.00
30-01-2021,02:00:00,5817,5817,0.00
30-01-2021,01:00:00,6108,6108,0.00
29-01-2021,24:00:00,6483,6483,0.00
29-01-2021,23:00:00,7098,7098,0.00
29-01-2021,22:00:00,7562,7562,0.00
29-01-2021,21:00:00,8161,8161,0.00
29-01-2021,20:00:00,8247,8247,0.00
29-01-2021,19:30:00,8342,8342,0.00
29-01-2021,19:00:00,8348,8348,0.00
29-01-2021,18:00:00,7157,7157,0.00
29-01-2021,17:00:00,5866,5866,0.00
29-01-2021,16:00:00,6033,6033,0.00
29-01-2021,15:00:00,6180,6180,0.00
29-01-2021,14:00:00,6536,6536,0.00
29-01-2021,13:00:00,7358,7358,0.00
29-01-2021,12:00:00,6916,6916,0.00
29-01-2021,11:00:00,6776,6776,0.00
29-01-2021,10:00:00,6788,6788,0.00
29-01-2021,09:00:00,6787,6787,0.00
29-01-2021,08:00:00,6573,6573,0.00
04-02-2021,10:00:00,8016,8016,0.00
04-02-2021,09:00:00,7936,7936,0.00
04-02-2021,08:00:00,7321,7321,0.00
04-02-2021,07:00:00,6510,6510,0.00
04-02-2021,06:00:00,5997,5997,0.00
04-02-2021,05:00:00,5794,5794,0.00
04-02-2021,04:00:00,5797,5797,0.00
04-02-2021,03:00:00,6044,6044,0.00
04-02-2021,02:00:00,6119,6119,0.00
04-02-2021,01:00:00,6531,6531,0.00
03-02-2021,24:00:00,7116,7116,0.00
03-02-2021,23:00:00,7627,7627,0.00
03-02-2021,22:00:00,8238,8238,0.00
03-02-2021,21:00:00,8748,8748,0.00
03-02-2021,20:00:00,9074,9074,0.00
03-02-2021,19:30:00,9163,9163,0.00
03-02-2021,19:00:00,9179,9179,0.00
03-02-2021,18:00:00,8537,8537,0.00
03-02-2021,17:00:00,7527,7527,0.00
03-02-2021,16:00:00,7341,7341,0.00
03-02-2021,15:00:00,7600,7600,0.00
03-02-2021,14:00:00,7736,7736,0.00
03-02-2021,13:00:00,8251,8251,0.00
03-02-2021,12:00:00,7975,7975,0.00
03-02-2021,11:00:00,7786,7786,0.00
03-02-2021,10:00:00,7784,7784,0.00
03-02-2021,09:00:00,7780,7780,0.00
03-02-2021,08:00:00,7329,7329,0.00
03-02-2021,07:00:00,6547,6547,0.00
03-02-2021,06:00:00,5945,5945,0.00
03-02-2021,05:00:00,5643,5643,0.00
03-02-2021,04:00:00,5794,5794,0.00
03-02-2021,03:00:00,5864,5864,0.00
03-02-2021,02:00:00,6080,6080,0.00
03-02-2021,01:00:00,6377,6377,0.00
02-02-2021,24:00:00,7125,7125,0.00
02-02-2021,23:00:00,7595,7595,0.00
02-02-2021,22:00:00,8254,8254,0.00
02-02-2021,21:00:00,8729,8729,0.00
02-02-2021,20:00:00,9064,9064,0.00
02-02-2021,19:30:00,9118,9118,0.00
02-02-2021,19:00:00,9234,9234,0.00
02-02-2021,18:00:00,8344,8344,0.00
02-02-2021,17:00:00,7274,7274,0.00
02-02-2021,16:00:00,7234,7234,0.00
02-02-2021,15:00:00,7546,7546,0.00
02-02-2021,14:00:00,7889,7889,0.00
02-02-2021,13:00:00,8230,8230,0.00
02-02-2021,12:00:00,7990,7990,0.00
02-02-2021,11:00:00,7844,7844,0.00
02-02-2021,10:00:00,7782,7782,0.00
25-01-2021,05:00:00,5675,5675,0.00
25-01-2021,04:00:00,5763,5763,0.00
25-01-2021,03:00:00,5941,5941,0.00
25-01-2021,02:00:00,6253,6253,0.00
25-01-2021,01:00:00,6368,6368,0.00
24-01-2021,24:00:00,7055,7055,0.00
24-01-2021,23:00:00,7660,7660,0.00
24-01-2021,22:00:00,8179,8179,0.00
24-01-2021,21:00:00,8806,8806,0.00
24-01-2021,20:00:00,9027,9027,0.00
24-01-2021,19:30:00,9043,9043,0.00
24-01-2021,19:00:00,9104,9104,0.00
24-01-2021,18:00:00,8551,8551,0.00
24-01-2021,17:00:00,7355,7355,0.00
24-01-2021,16:00:00,7196,7196,0.00
24-01-2021,15:00:00,7509,7509,0.00
24-01-2021,14:00:00,7763,7763,0.00
24-01-2021,13:00:00,8093,8093,0.00
24-01-2021,12:00:00,7846,7846,0.00
24-01-2021,11:00:00,7785,7785,0.00
24-01-2021,10:00:00,7782,7782,0.00
24-01-2021,09:00:00,7607,7607,0.00
24-01-2021,08:00:00,7128,7128,0.00
24-01-2021,07:00:00,6314,6314,0.00
24-01-2021,06:00:00,5991,5991,0.00
24-01-2021,05:00:00,5644,5644,0.00
24-01-2021,04:00:00,5728,5728,0.00
24-01-2021,03:00:00,5866,5866,0.00
24-01-2021,02:00:00,6116,6116,0.00
24-01-2021,01:00:00,6427,6427,0.00
23-01-2021,24:00:00,7044,7044,0.00
23-01-2021,23:00:00,7580,7580,0.00
23-01-2021,22:00:00,8237,8237,0.00
23-01-2021,21:00:00,8880,8880,0.00
23-01-2021,20:00:00,9005,9005,0.00
23-01-2021,19:30:00,9079,9079,0.00
23-01-2021,19:00:00,9242,9242,0.00
23-01-2021,18:00:00,8473,8473,0.00
23-01-2021,17:00:00,7167,7167,0.00
23-01-2021,16:00:00,7069,7069,0.00
23-01-2021,15:00:00,7446,7446,0.00
23-01-2021,14:00:00,7591,7591,0.00
23-01-2021,13:00:00,7908,7908,0.00
23-01-2021,12:00:00,7711,7711,0.00
23-01-2021,11:00:00,7637,7637,0.00
23-01-2021,10:00:00,7620,7620,0.00
23-01-2021,09:00:00,7318,7318,0.00
23-01-2021,08:00:00,6673,6673,0.00
23-01-2021,07:00:00,6081,6081,0.00
23-01-2021,06:00:00,5474,5474,0.00
23-01-2021,05:00:00,5304,5304,0.00
27-01-2021,06:00:00,5977,5977,0.00
27-01-2021,05:00:00,5748,5748,0.00
27-01-2021,04:00:00,5779,5779,0.00
27-01-2021,03:00:00,5839,5839,0.00
27-01-2021,02:00:00,6166,6166,0.00
27-01-2021,01:00:00,6544,6544,0.00
26-01-2021,24:00:00,7103,7103,0.00
26-01-2021,23:00:00,7719,7719,0.00
26-01-2021,22:00:00,8215,8215,0.00
26-01-2021,21:00:00,8754,8754,0.00
26-01-2021,20:00:00,9116,9116,0.00
26-01-2021,19:30:00,9160,9160,0.00
26-01-2021,19:00:00,9240,9240,0.00
26-01-2021,18:00:00,8676,8676,0.00
26-01-2021,17:00:00,7400,7400,0.00
26-01-2021,16:00:00,7385,7385,0.00
26-01-2021,15:00:00,7698,7698,0.00
26-01-2021,14:00:00,7725,7725,0.00
26-01-2021,13:00:00,8119,8119,0.00
26-01-2021,12:00:00,7839,7839,0.00
26-01-2021,11:00:00,7622,7622,0.00
26-01-2021,10:00:00,7917,7917,0.00
26-01-2021,09:00:00,7810,7810,0.00
26-01-2021,08:00:00,7383,7383,0.00
26-01-2021,07:00:00,6529,6529,0.00
26-01-2021,06:00:00,6078,6078,0.00
26-01-2021,05:00:00,5815,5815,0.00
26-01-2021,04:00:00,5835,5835,0.00
26-01-2021,03:00:00,6081,6081,0.00
26-01-2021,02:00:00,6282,6282,0.00
26-01-2021,01:00:00,6579,6579,0.00
25-01-2021,24:00:00,7033,7033,0.00
25-01-2021,23:00:00,7702,7702,0.00
25-01-2021,22:00:00,8341,8341,0.00
25-01-2021,21:00:00,8909,8909,0.00
25-01-2021,20:00:00,9066,9066,0.00
25-01-2021,19:30:00,9144,9144,0.00
25-01-2021,19:00:00,9278,9278,0.00
25-01-2021,18:00:00,8631,8631,0.00
25-01-2021,17:00:00,7251,7251,0.00
25-01-2021,16:00:00,7456,7456,0.00
25-01-2021,15:00:00,7678,7678,0.00
25-01-2021,14:00:00,7798,7798,0.00
25-01-2021,13:00:00,8154,8154,0.00
25-01-2021,12:00:00,7893,7893,0.00
25-01-2021,11:00:00,7771,7771,0.00
25-01-2021,10:00:00,7696,7696,0.00
25-01-2021,09:00:00,7643,7643,0.00
25-01-2021,08:00:00,7093,7093,0.00
25-01-2021,07:00:00,6375,6375,0.00
25-01-2021,06:00:00,5838,5838,0.00
21-01-2021,03:00:00,6020,6020,0.00
21-01-2021,02:00:00,6193,6193,0.00
21-01-2021,01:00:00,6644,6644,0.00
20-01-2021,24:00:00,7107,7107,0.00
20-01-2021,23:00:00,7723,7723,0.00
20-01-2021,22:00:00,8370,8370,0.00
20-01-2021,21:00:00,8824,8824,0.00
20-01-2021,20:00:00,9020,9020,0.00
20-01-2021,19:30:00,9241,9241,0.00
20-01-2021,19:00:00,9220,9220,0.00
20-01-2021,18:00:00,8670,8670,0.00
20-01-2021,17:00:00,7780,7780,0.00
20-01-2021,16:00:00,7427,7427,0.00
20-01-2021,15:00:00,7554,7554,0.00
20-01-2021,14:00:00,7544,7544,0.00
20-01-2021,13:00:00,7797,7797,0.00
20-01-2021,12:00:00,8147,8147,0.00
20-01-2021,11:00:00,7981,7981,0.00
20-01-2021,10:00:00,8048,8048,0.00
20-01-2021,09:00:00,8008,8008,0.00
20-01-2021,08:00:00,7369,7369,0.00
20-01-2021,07:00:00,6641,6641,0.00
20-01-2021,06:00:00,6201,6201,0.00
20-01-2021,05:00:00,5941,5941,0.00
20-01-2021,04:00:00,6010,6010,0.00
20-01-2021,03:00:00,6041,6041,0.00
20-01-2021,02:00:00,6391,6391,0.00
20-01-2021,01:00:00,6664,6664,0.00
19-01-2021,24:00:00,7217,7217,0.00
19-01-2021,23:00:00,7785,7785,0.00
19-01-2021,22:00:00,8542,8542,0.00
19-01-2021,21:00:00,8989,8989,0.00
19-01-2021,20:00:00,9153,9153,0.00
19-01-2021,19:30:00,9241,9241,0.00
19-01-2021,19:00:00,9380,9380,0.00
19-01-2021,18:00:00,8698,8698,0.00
19-01-2021,17:00:00,7563,7563,0.00
19-01-2021,16:00:00,7264,7264,0.00
19-01-2021,15:00:00,7490,7490,0.00
19-01-2021,14:00:00,7652,7652,0.00
19-01-2021,13:00:00,8038,8038,0.00
19-01-2021,12:00:00,7884,7884,0.00
19-01-2021,11:00:00,7774,7774,0.00
19-01-2021,10:00:00,7888,7888,0.00
19-01-2021,09:00:00,7753,7753,0.00
19-01-2021,08:00:00,7067,7067,0.00
19-01-2021,07:00:00,6316,6316,0.00
19-01-2021,06:00:00,5981,5981,0.00
19-01-2021,05:00:00,5711,5711,0.00
19-01-2021,04:00:00,5839,5839,0.00
19-01-2021,03:00:00,5934,5934,0.00
02-01-2021,19:00:00,8946,8946,0.00
02-01-2021,18:00:00,8075,8075,0.00
02-01-2021,17:00:00,6659,6659,0.00
02-01-2021,16:00:00,6395,6395,0.00
02-01-2021,15:00:00,6384,6384,0.00
02-01-2021,14:00:00,6427,6427,0.00
02-01-2021,13:00:00,6889,6889,0.00
02-01-2021,12:00:00,6500,6500,0.00
02-01-2021,11:00:00,6222,6222,0.00
02-01-2021,10:00:00,6092,6092,0.00
02-01-2021,09:00:00,6226,6226,0.00
02-01-2021,08:00:00,6015,6015,0.00
02-01-2021,07:00:00,5622,5622,0.00
02-01-2021,06:00:00,5490,5490,0.00
02-01-2021,05:00:00,5154,5154,0.00
02-01-2021,04:00:00,5153,5153,0.00
02-01-2021,03:00:00,5244,5244,0.00
02-01-2021,02:00:00,5418,5418,0.00
02-01-2021,01:00:00,5834,5834,0.00
01-01-2021,24:00:00,6201,6201,0.00
01-01-2021,23:00:00,6736,6736,0.00
01-01-2021,22:00:00,7284,7284,0.00
01-01-2021,21:00:00,7793,7793,0.00
01-01-2021,20:00:00,7791,7791,0.00
01-01-2021,19:30:00,7934,7934,0.00
01-01-2021,19:00:00,7826,7826,0.00
01-01-2021,18:00:00,7253,7253,0.00
01-01-2021,17:00:00,5669,5669,0.00
01-01-2021,16:00:00,5379,5379,0.00
01-01-2021,15:00:00,5556,5556,0.00
01-01-2021,14:00:00,5870,5870,0.00
01-01-2021,13:00:00,6392,6392,0.00
01-01-2021,12:00:00,6102,6102,0.00
01-01-2021,11:00:00,5881,5881,0.00
01-01-2021,10:00:00,5912,5912,0.00
01-01-2021,09:00:00,6021,6021,0.00
01-01-2021,08:00:00,6031,6031,0.00
01-01-2021,07:00:00,5747,5747,0.00
01-01-2021,06:00:00,5620,5620,0.00
01-01-2021,05:00:00,5422,5422,0.00
01-01-2021,04:00:00,5580,5580,0.00
01-01-2021,03:00:00,5770,5770,0.00
01-01-2021,02:00:00,6033,6033,0.00
01-01-2021,01:00:00,6451,6451,0.00
31-12-2020,24:00:00,6875,6875,0.00
31-12-2020,23:00:00,7350,7350,0.00
31-12-2020,22:00:00,7957,7957,0.00
31-12-2020,21:00:00,8464,8464,0.00
31-12-2020,20:00:00,8626,8626,0.00
31-12-2020,19:30:00,8764,8764,0.00
31-12-2020,19:00:00,8853,8853,0.00
23-01-2021,04:00:00,5365,5365,0.00
23-01-2021,03:00:00,5517,5517,0.00
23-01-2021,02:00:00,5725,5725,0.00
23-01-2021,01:00:00,6009,6009,0.00
22-01-2021,24:00:00,6482,6482,0.00
22-01-2021,23:00:00,7102,7102,0.00
22-01-2021,22:00:00,7724,7724,0.00
22-01-2021,21:00:00,8134,8134,0.00
22-01-2021,20:00:00,8189,8189,0.00
22-01-2021,19:30:00,8152,8152,0.00
22-01-2021,19:00:00,8001,8001,0.00
22-01-2021,18:00:00,7422,7422,0.00
22-01-2021,17:00:00,6013,6013,0.00
22-01-2021,16:00:00,5819,5819,0.00
22-01-2021,15:00:00,6076,6076,0.00
22-01-2021,14:00:00,6464,6464,0.00
22-01-2021,13:00:00,7265,7265,0.00
22-01-2021,12:00:00,6681,6681,0.00
22-01-2021,11:00:00,6525,6525,0.00
22-01-2021,10:00:00,6519,6519,0.00
22-01-2021,09:00:00,6460,6460,0.00
22-01-2021,08:00:00,6159,6159,0.00
22-01-2021,07:00:00,5854,5854,0.00
22-01-2021,06:00:00,5733,5733,0.00
22-01-2021,05:00:00,5661,5661,0.00
22-01-2021,04:00:00,5820,5820,0.00
22-01-2021,03:00:00,5836,5836,0.00
22-01-2021,02:00:00,6169,6169,0.00
22-01-2021,01:00:00,6648,6648,0.00
21-01-2021,24:00:00,7258,7258,0.00
21-01-2021,23:00:00,7844,7844,0.00
21-01-2021,22:00:00,8487,8487,0.00
21-01-2021,21:00:00,8857,8857,0.00
21-01-2021,20:00:00,9160,9160,0.00
21-01-2021,19:30:00,9279,9279,0.00
21-01-2021,19:00:00,9260,9260,0.00
21-01-2021,18:00:00,8575,8575,0.00
21-01-2021,17:00:00,7599,7599,0.00
21-01-2021,16:00:00,7360,7360,0.00
21-01-2021,15:00:00,7735,7735,0.00
21-01-2021,14:00:00,7838,7838,0.00
21-01-2021,13:00:00,8251,8251,0.00
21-01-2021,12:00:00,8118,8118,0.00
21-01-2021,11:00:00,7917,7917,0.00
21-01-2021,10:00:00,7899,7899,0.00
21-01-2021,09:00:00,7804,7804,0.00
21-01-2021,08:00:00,7126,7126,0.00
21-01-2021,07:00:00,6467,6467,0.00
21-01-2021,06:00:00,5982,5982,0.00
21-01-2021,05:00:00,5735,5735,0.00
21-01-2021,04:00:00,5890,5890,0.00
17-01-2021,01:00:00,6389,6389,0.00
16-01-2021,24:00:00,6921,6921,0.00
16-01-2021,23:00:00,7375,7375,0.00
16-01-2021,22:00:00,8054,8054,0.00
16-01-2021,21:00:00,8739,8739,0.00
16-01-2021,20:00:00,8930,8930,0.00
16-01-2021,19:30:00,9165,9165,0.00
16-01-2021,19:00:00,9102,9102,0.00
16-01-2021,18:00:00,8345,8345,0.00
16-01-2021,17:00:00,7141,7141,0.00
16-01-2021,16:00:00,6984,6984,0.00
16-01-2021,15:00:00,7106,7106,0.00
16-01-2021,14:00:00,7206,7206,0.00
16-01-2021,13:00:00,7486,7486,0.00
16-01-2021,12:00:00,7421,7421,0.00
16-01-2021,11:00:00,7228,7228,0.00
16-01-2021,10:00:00,7170,7170,0.00
16-01-2021,09:00:00,7066,7066,0.00
16-01-2021,08:00:00,6595,6595,0.00
16-01-2021,07:00:00,6035,6035,0.00
16-01-2021,06:00:00,5648,5648,0.00
16-01-2021,05:00:00,5413,5413,0.00
16-01-2021,04:00:00,5310,5310,0.00
16-01-2021,03:00:00,5545,5545,0.00
16-01-2021,02:00:00,5782,5782,0.00
16-01-2021,01:00:00,6064,6064,0.00
15-01-2021,24:00:00,6470,6470,0.00
15-01-2021,23:00:00,7072,7072,0.00
15-01-2021,22:00:00,7625,7625,0.00
15-01-2021,21:00:00,8068,8068,0.00
15-01-2021,20:00:00,8182,8182,0.00
15-01-2021,19:30:00,8169,8169,0.00
15-01-2021,19:00:00,8023,8023,0.00
15-01-2021,18:00:00,7311,7311,0.00
15-01-2021,17:00:00,6101,6101,0.00
15-01-2021,16:00:00,5719,5719,0.00
15-01-2021,15:00:00,5945,5945,0.00
15-01-2021,14:00:00,6127,6127,0.00
15-01-2021,13:00:00,6962,6962,0.00
15-01-2021,12:00:00,6647,6647,0.00
15-01-2021,11:00:00,6310,6310,0.00
15-01-2021,10:00:00,6206,6206,0.00
15-01-2021,09:00:00,6304,6304,0.00
15-01-2021,08:00:00,6359,6359,0.00
15-01-2021,07:00:00,6047,6047,0.00
15-01-2021,06:00:00,6004,6004,0.00
15-01-2021,05:00:00,5901,5901,0.00
15-01-2021,04:00:00,6059,6059,0.00
15-01-2021,03:00:00,6163,6163,0.00
15-01-2021,02:00:00,6449,6449,0.00
15-01-2021,01:00:00,6715,6715,0.00
08-01-2021,21:00:00,8104,8104,0.00
08-01-2021,20:00:00,8151,8151,0.00
08-01-2021,19:30:00,8158,8158,0.00
08-01-2021,19:00:00,8057,8057,0.00
08-01-2021,18:00:00,7458,7458,0.00
08-01-2021,17:00:00,6089,6089,0.00
08-01-2021,16:00:00,5744,5744,0.00
08-01-2021,15:00:00,5993,5993,0.00
08-01-2021,14:00:00,6117,6117,0.00
08-01-2021,13:00:00,6874,6874,0.00
08-01-2021,12:00:00,6485,6485,0.00
08-01-2021,11:00:00,6298,6298,0.00
08-01-2021,10:00:00,6205,6205,0.00
08-01-2021,09:00:00,6190,6190,0.00
08-01-2021,08:00:00,6189,6189,0.00
08-01-2021,07:00:00,6070,6070,0.00
08-01-2021,06:00:00,5970,5970,0.00
08-01-2021,05:00:00,5873,5873,0.00
08-01-2021,04:00:00,5942,5942,0.00
08-01-2021,03:00:00,6000,6000,0.00
08-01-2021,02:00:00,6257,6257,0.00
08-01-2021,01:00:00,6456,6456,0.00
07-01-2021,24:00:00,7160,7160,0.00
07-01-2021,23:00:00,7596,7596,0.00
07-01-2021,22:00:00,8152,8152,0.00
07-01-2021,21:00:00,8825,8825,0.00
07-01-2021,20:00:00,9025,9025,0.00
